route_id,service_id,trip_id,trip_headsign,direction_id,shape_id,wheelchair_accessible
400,0000000022022091220230609,0003789652022091220230609,Piazza Dante "Dogana",1,D170_F0512_Ritorno_sub1,1
539,0000000102022091220230609,0003789662022091220230609,Verona Menguzzato,0,D577_T0411b_Andata_sub1,1
539,0000000032022091220230609,0003789672022091220230609,Piazza Dante "Pal. Regione",1,D164_F0410_Ritorno_sub1,1
396,0000000032022091220230609,0003790122022091220230609,Travai Piazza Fiera,0,D570_T0381_Andata_sub1,1
396,0000000102022091220230609,0003790132022091220230609,Zambra "Top Center",1,D543_T0324_Ritorno_sub2,1
400,0000000022022091220230609,0003790142022091220230609,Oltrecastello,0,D593_T0501b_Andata_PRINCIPALE_sub2,1
400,0000000022022091220230609,0003790152022091220230609,Oltrecastello,0,D593_T0501b_Andata_PRINCIPALE_sub2,1
400,0000000022022091220230609,0003790162022091220230609,Oltrecastello,0,D593_T0501b_Andata_PRINCIPALE_sub2,1
400,0000000022022091220230609,0003790172022091220230609,Oltrecastello,0,D593_T0501b_Andata_PRINCIPALE_sub2,1
400,0000000022022091220230609,0003790182022091220230609,Oltrecastello,0,D593_T0501b_Andata_PRINCIPALE_sub2,1
400,0000000022022091220230609,0003790192022091220230609,Oltrecastello,0,D593_T0501b_Andata_PRINCIPALE_sub2,1
400,0000000022022091220230609,0003790202022091220230609,Oltrecastello,0,D593_T0501b_Andata_PRINCIPALE_sub2,1
400,0000000022022091220230609,0003790212022091220230609,Oltrecastello,0,D593_T0501b_Andata_PRINCIPALE_sub2,1
400,0000000022022091220230609,0003790222022091220230609,Oltrecastello,0,D593_T0501b_Andata_PRINCIPALE_sub2,1
400,0000000022022091220230609,0003790232022091220230609,Oltrecastello,0,D593_T0501b_Andata_PRINCIPALE_sub2,1
400,0000000022022091220230609,0003790242022091220230609,Oltrecastello,0,D593_T0501b_Andata_PRINCIPALE_sub2,1
400,0000000022022091220230609,0003790252022091220230609,Oltrecastello,0,D593_T0501b_Andata_PRINCIPALE_sub2,1
400,0000000022022091220230609,0003790262022091220230609,Oltrecastello,0,D593_T0501b_Andata_PRINCIPALE_sub2,1
400,0000000022022091220230609,0003790272022091220230609,Oltrecastello,0,D593_T0501b_Andata_PRINCIPALE_sub2,1
400,0000000022022091220230609,0003790282022091220230609,Oltrecastello,0,D593_T0501b_Andata_PRINCIPALE_sub2,1
400,0000000022022091220230609,0003790292022091220230609,Oltrecastello,0,D593_T0501b_Andata_PRINCIPALE_sub2,1
400,0000000022022091220230609,0003790302022091220230609,Oltrecastello,0,D593_T0501b_Andata_PRINCIPALE_sub2,1
400,0000000022022091220230609,0003790312022091220230609,Oltrecastello,0,D593_T0501b_Andata_PRINCIPALE_sub2,1
400,0000000092022091220230609,0003790322022091220230609,Oltrecastello,0,D593_T0501b_Andata_PRINCIPALE_sub2,1
400,0000000092022091220230609,0003790332022091220230609,Oltrecastello,0,D593_T0501b_Andata_PRINCIPALE_sub2,1
400,0000000092022091220230609,0003790342022091220230609,Oltrecastello,0,D593_T0501b_Andata_PRINCIPALE_sub2,1
400,0000000092022091220230609,0003790352022091220230609,Oltrecastello,0,D593_T0501b_Andata_PRINCIPALE_sub2,1
400,0000000092022091220230609,0003790362022091220230609,Oltrecastello,0,D593_T0501b_Andata_PRINCIPALE_sub2,1
400,0000000092022091220230609,0003790372022091220230609,Oltrecastello,0,D593_T0501b_Andata_PRINCIPALE_sub2,1
400,0000000092022091220230609,0003790382022091220230609,Oltrecastello,0,D593_T0501b_Andata_PRINCIPALE_sub2,1
400,0000000022022091220230609,0003790392022091220230609,Oltrecastello,0,D593_T0501b_Andata_PRINCIPALE_sub2,1
400,0000000022022091220230609,0003790402022091220230609,Oltrecastello,0,D593_T0501b_Andata_PRINCIPALE_sub2,1
400,0000000022022091220230609,0003790412022091220230609,Oltrecastello,0,D593_T0501b_Andata_PRINCIPALE_sub2,1
400,0000000022022091220230609,0003790422022091220230609,Oltrecastello,0,D593_T0501b_Andata_PRINCIPALE_sub2,1
400,0000000022022091220230609,0003790432022091220230609,Oltrecastello,0,D593_T0501b_Andata_PRINCIPALE_sub2,1
400,0000000092022091220230609,0003790442022091220230609,Oltrecastello,0,D593_T0501b_Andata_PRINCIPALE_sub2,1
400,0000000092022091220230609,0003790452022091220230609,Oltrecastello,0,D593_T0501b_Andata_PRINCIPALE_sub2,1
400,0000000092022091220230609,0003790462022091220230609,Oltrecastello,0,D593_T0501b_Andata_PRINCIPALE_sub2,1
400,0000000092022091220230609,0003790472022091220230609,Oltrecastello,0,D593_T0501b_Andata_PRINCIPALE_sub2,1
400,0000000092022091220230609,0003790482022091220230609,Oltrecastello,0,D593_T0501b_Andata_PRINCIPALE_sub2,1
400,0000000092022091220230609,0003790492022091220230609,Oltrecastello,0,D593_T0501b_Andata_PRINCIPALE_sub2,1
400,0000000092022091220230609,0003790502022091220230609,Oltrecastello,0,D593_T0501b_Andata_PRINCIPALE_sub2,1
400,0000000102022091220230609,0003790512022091220230609,Povo "Polo Sociale" Cap.,0,D599_T0521h_Andata_sub1,1
400,0000000022022091220230609,0003790522022091220230609,Piazza Dante "Dogana",1,D170_F0512_Ritorno_sub1,1
400,0000000022022091220230609,0003790532022091220230609,Piazza Dante "Dogana",1,D170_F0512_Ritorno_sub1,1
400,0000000022022091220230609,0003790542022091220230609,Piazza Dante "Dogana",1,D170_F0512_Ritorno_sub1,1
400,0000000022022091220230609,0003790552022091220230609,Piazza Dante "Dogana",1,D170_F0512_Ritorno_sub1,1
400,0000000022022091220230609,0003790562022091220230609,Piazza Dante "Dogana",1,D170_F0512_Ritorno_sub1,1
400,0000000022022091220230609,0003790572022091220230609,Piazza Dante "Dogana",1,D170_F0512_Ritorno_sub1,1
400,0000000022022091220230609,0003790582022091220230609,Piazza Dante "Dogana",1,D170_F0512_Ritorno_sub1,1
400,0000000022022091220230609,0003790592022091220230609,Piazza Dante "Dogana",1,D170_F0512_Ritorno_sub1,1
400,0000000022022091220230609,0003790602022091220230609,Piazza Dante "Dogana",1,D170_F0512_Ritorno_sub1,1
400,0000000022022091220230609,0003790612022091220230609,Piazza Dante "Dogana",1,D170_F0512_Ritorno_sub1,1
400,0000000022022091220230609,0003790622022091220230609,Piazza Dante "Dogana",1,D170_F0512_Ritorno_sub1,1
400,0000000022022091220230609,0003790632022091220230609,Piazza Dante "Dogana",1,D170_F0512_Ritorno_sub1,1
400,0000000022022091220230609,0003790642022091220230609,Piazza Dante "Dogana",1,D170_F0512_Ritorno_sub1,1
400,0000000022022091220230609,0003790652022091220230609,Piazza Dante "Dogana",1,D170_F0512_Ritorno_sub1,1
400,0000000022022091220230609,0003790662022091220230609,Piazza Dante "Dogana",1,D170_F0512_Ritorno_sub1,1
400,0000000022022091220230609,0003790672022091220230609,Piazza Dante "Dogana",1,D170_F0512_Ritorno_sub1,1
400,0000000022022091220230609,0003790682022091220230609,Piazza Dante "Dogana",1,D170_F0512_Ritorno_sub1,1
400,0000000022022091220230609,0003790692022091220230609,Piazza Dante "Dogana",1,D170_F0512_Ritorno_sub1,1
400,0000000022022091220230609,0003790702022091220230609,Piazza Dante "Dogana",1,D170_F0512_Ritorno_sub1,1
400,0000000022022091220230609,0003790712022091220230609,Piazza Dante "Dogana",1,D170_F0512_Ritorno_sub1,1
400,0000000022022091220230609,0003790722022091220230609,Piazza Dante "Dogana",1,D170_F0512_Ritorno_sub1,1
400,0000000092022091220230609,0003790732022091220230609,Piazza Dante "Dogana",1,D170_F0512_Ritorno_sub1,1
400,0000000092022091220230609,0003790742022091220230609,Piazza Dante "Dogana",1,D170_F0512_Ritorno_sub1,1
400,0000000092022091220230609,0003790752022091220230609,Piazza Dante "Dogana",1,D170_F0512_Ritorno_sub1,1
400,0000000092022091220230609,0003790762022091220230609,Piazza Dante "Dogana",1,D170_F0512_Ritorno_sub1,1
400,0000000092022091220230609,0003790772022091220230609,Piazza Dante "Dogana",1,D170_F0512_Ritorno_sub1,1
400,0000000092022091220230609,0003790782022091220230609,Piazza Dante "Dogana",1,D170_F0512_Ritorno_sub1,1
400,0000000022022091220230609,0003790792022091220230609,Piazza Dante "Dogana",1,D170_F0512_Ritorno_sub1,1
400,0000000022022091220230609,0003790802022091220230609,Piazza Dante "Dogana",1,D170_F0512_Ritorno_sub1,1
400,0000000022022091220230609,0003790812022091220230609,Piazza Dante "Dogana",1,D170_F0512_Ritorno_sub1,1
400,0000000022022091220230609,0003790822022091220230609,Piazza Dante "Dogana",1,D170_F0512_Ritorno_sub1,1
400,0000000022022091220230609,0003790832022091220230609,Piazza Dante "Dogana",1,D170_F0512_Ritorno_sub1,1
400,0000000092022091220230609,0003790842022091220230609,Piazza Dante "Dogana",1,D170_F0512_Ritorno_sub1,1
400,0000000092022091220230609,0003790852022091220230609,Piazza Dante "Dogana",1,D170_F0512_Ritorno_sub1,1
400,0000000092022091220230609,0003790862022091220230609,Piazza Dante "Dogana",1,D170_F0512_Ritorno_sub1,1
400,0000000092022091220230609,0003790872022091220230609,Piazza Dante "Dogana",1,D170_F0512_Ritorno_sub1,1
400,0000000092022091220230609,0003790882022091220230609,Piazza Dante "Dogana",1,D170_F0512_Ritorno_sub1,1
400,0000000092022091220230609,0003790892022091220230609,Piazza Dante "Dogana",1,D170_F0512_Ritorno_sub1,1
541,0000000032022091220230609,0003790902022091220230609,Grotta Piazza,0,D624_T0637_Andata_sub1,1
402,0000000022022091220230609,0003790912022091220230609,Canova Paludi,1,D652_T0722b_Ritorno_sub1,1
402,0000000022022091220230609,0003790922022091220230609,Canova Paludi,1,D658_T0732_Ritorno_sub2,1
402,0000000022022091220230609,0003790932022091220230609,Canova Paludi,1,D652_T0722b_Ritorno_sub1,1
406,0000000022022091220230609,0003790942022091220230609,Villamontagna P.Predaroi,0,D680_T0901b_Andata_PRINCIPALE_sub1,1
406,0000000022022091220230609,0003790952022091220230609,Villamontagna P.Predaroi,0,D680_T0901b_Andata_PRINCIPALE_sub1,1
406,0000000022022091220230609,0003790962022091220230609,Villamontagna P.Predaroi,0,D680_T0901b_Andata_PRINCIPALE_sub1,1
406,0000000022022091220230609,0003790972022091220230609,Villamontagna P.Predaroi,0,D680_T0901b_Andata_PRINCIPALE_sub1,1
406,0000000022022091220230609,0003790982022091220230609,Villamontagna P.Predaroi,0,D680_T0901b_Andata_PRINCIPALE_sub1,1
406,0000000022022091220230609,0003790992022091220230609,Villamontagna P.Predaroi,0,D680_T0901b_Andata_PRINCIPALE_sub1,1
406,0000000022022091220230609,0003791002022091220230609,Villamontagna P.Predaroi,0,D680_T0901b_Andata_PRINCIPALE_sub1,1
406,0000000022022091220230609,0003791012022091220230609,Villamontagna P.Predaroi,0,D680_T0901b_Andata_PRINCIPALE_sub1,1
406,0000000022022091220230609,0003791022022091220230609,Villamontagna P.Predaroi,0,D680_T0901b_Andata_PRINCIPALE_sub1,1
406,0000000022022091220230609,0003791032022091220230609,Villamontagna P.Predaroi,0,D680_T0901b_Andata_PRINCIPALE_sub1,1
406,0000000022022091220230609,0003791042022091220230609,Villamontagna P.Predaroi,0,D680_T0901b_Andata_PRINCIPALE_sub1,1
406,0000000022022091220230609,0003791052022091220230609,Villamontagna P.Predaroi,0,D680_T0901b_Andata_PRINCIPALE_sub1,1
406,0000000022022091220230609,0003791062022091220230609,Villamontagna P.Predaroi,0,D680_T0901b_Andata_PRINCIPALE_sub1,1
406,0000000022022091220230609,0003791072022091220230609,Villamontagna P.Predaroi,0,D680_T0901b_Andata_PRINCIPALE_sub1,1
406,0000000022022091220230609,0003791082022091220230609,Villamontagna P.Predaroi,0,D680_T0901b_Andata_PRINCIPALE_sub1,1
406,0000000022022091220230609,0003791092022091220230609,Villamontagna P.Predaroi,0,D680_T0901b_Andata_PRINCIPALE_sub1,1
406,0000000022022091220230609,0003791102022091220230609,Villamontagna P.Predaroi,0,D680_T0901b_Andata_PRINCIPALE_sub1,1
406,0000000022022091220230609,0003791112022091220230609,Villamontagna P.Predaroi,0,D680_T0901b_Andata_PRINCIPALE_sub1,1
406,0000000022022091220230609,0003791122022091220230609,Villamontagna P.Predaroi,0,D680_T0901b_Andata_PRINCIPALE_sub1,1
406,0000000022022091220230609,0003791132022091220230609,Villamontagna P.Predaroi,0,D680_T0901b_Andata_PRINCIPALE_sub1,1
406,0000000022022091220230609,0003791142022091220230609,Villamontagna P.Predaroi,0,D680_T0901b_Andata_PRINCIPALE_sub1,1
406,0000000022022091220230609,0003791152022091220230609,Villamontagna P.Predaroi,0,D680_T0901b_Andata_PRINCIPALE_sub1,1
406,0000000092022091220230609,0003791162022091220230609,Villamontagna P.Predaroi,0,D680_T0901b_Andata_PRINCIPALE_sub1,1
406,0000000092022091220230609,0003791172022091220230609,Villamontagna P.Predaroi,0,D680_T0901b_Andata_PRINCIPALE_sub1,1
406,0000000092022091220230609,0003791182022091220230609,Villamontagna P.Predaroi,0,D680_T0901b_Andata_PRINCIPALE_sub1,1
406,0000000092022091220230609,0003791192022091220230609,Villamontagna P.Predaroi,0,D680_T0901b_Andata_PRINCIPALE_sub1,1
406,0000000092022091220230609,0003791202022091220230609,Villamontagna P.Predaroi,0,D680_T0901b_Andata_PRINCIPALE_sub1,1
406,0000000092022091220230609,0003791212022091220230609,Villamontagna P.Predaroi,0,D680_T0901b_Andata_PRINCIPALE_sub1,1
406,0000000092022091220230609,0003791222022091220230609,Villamontagna P.Predaroi,0,D680_T0901b_Andata_PRINCIPALE_sub1,1
406,0000000092022091220230609,0003791232022091220230609,Villamontagna P.Predaroi,0,D680_T0901b_Andata_PRINCIPALE_sub1,1
406,0000000022022091220230609,0003791242022091220230609,Villamontagna P.Predaroi,0,D680_T0901b_Andata_PRINCIPALE_sub1,1
406,0000000022022091220230609,0003791252022091220230609,Villamontagna P.Predaroi,0,D680_T0901b_Andata_PRINCIPALE_sub1,1
406,0000000022022091220230609,0003791262022091220230609,Villamontagna P.Predaroi,0,D680_T0901b_Andata_PRINCIPALE_sub1,1
406,0000000022022091220230609,0003791272022091220230609,Villamontagna P.Predaroi,0,D680_T0901b_Andata_PRINCIPALE_sub1,1
406,0000000092022091220230609,0003791282022091220230609,Villamontagna P.Predaroi,0,D680_T0901b_Andata_PRINCIPALE_sub1,1
406,0000000092022091220230609,0003791292022091220230609,Villamontagna P.Predaroi,0,D680_T0901b_Andata_PRINCIPALE_sub1,1
406,0000000092022091220230609,0003791302022091220230609,Villamontagna P.Predaroi,0,D680_T0901b_Andata_PRINCIPALE_sub1,1
406,0000000092022091220230609,0003791312022091220230609,Villamontagna P.Predaroi,0,D680_T0901b_Andata_PRINCIPALE_sub1,1
406,0000000092022091220230609,0003791322022091220230609,Villamontagna P.Predaroi,0,D680_T0901b_Andata_PRINCIPALE_sub1,1
406,0000000092022091220230609,0003791332022091220230609,Villamontagna P.Predaroi,0,D680_T0901b_Andata_PRINCIPALE_sub1,1
406,0000000092022091220230609,0003791342022091220230609,Villamontagna P.Predaroi,0,D680_T0901b_Andata_PRINCIPALE_sub1,1
406,0000000092022091220230609,0003791352022091220230609,Villamontagna P.Predaroi,0,D680_T0901b_Andata_PRINCIPALE_sub1,1
408,0000000022022091220230609,0003791362022091220230609,Montevaccino,0,D699_T1061a_Andata_sub1,1
408,0000000022022091220230609,0003791372022091220230609,Montevaccino,0,D701_T1062c_Ritorno_PRINCIPALE_sub2,1
408,0000000022022091220230609,0003791382022091220230609,Montevaccino,0,D701_T1062c_Ritorno_PRINCIPALE_sub2,1
408,0000000022022091220230609,0003791392022091220230609,Montevaccino,0,D701_T1062c_Ritorno_PRINCIPALE_sub2,1
408,0000000022022091220230609,0003791402022091220230609,Montevaccino,0,D701_T1062c_Ritorno_PRINCIPALE_sub2,1
408,0000000022022091220230609,0003791412022091220230609,Montevaccino,0,D701_T1062c_Ritorno_PRINCIPALE_sub2,1
408,0000000022022091220230609,0003791422022091220230609,Montevaccino,0,D701_T1062c_Ritorno_PRINCIPALE_sub2,1
408,0000000092022091220230609,0003791432022091220230609,Montevaccino,0,D701_T1062c_Ritorno_PRINCIPALE_sub2,1
408,0000000022022091220230609,0003791442022091220230609,Montevaccino,0,D701_T1062c_Ritorno_PRINCIPALE_sub2,1
408,0000000092022091220230609,0003791452022091220230609,Montevaccino,0,D701_T1062c_Ritorno_PRINCIPALE_sub2,1
408,0000000092022091220230609,0003791462022091220230609,Montevaccino,0,D701_T1062c_Ritorno_PRINCIPALE_sub2,1
408,0000000022022091220230609,0003791472022091220230609,Montevaccino,0,D699_T1061a_Andata_sub1,1
408,0000000022022091220230609,0003791482022091220230609,Montevaccino,0,D696_T1031d_Andata_sub1,1
408,0000000252022091220230609,0003791492022091220230609,Montevaccino,0,D699_T1061a_Andata_sub1,1
408,0000000022022091220230609,0003791502022091220230609,Montevaccino,0,D701_T1062c_Ritorno_PRINCIPALE_sub2,1
408,0000000252022091220230609,0003791512022091220230609,Montevaccino,0,D699_T1061a_Andata_sub1,1
408,0000000022022091220230609,0003791522022091220230609,Martignano P.Zza Menghin,1,D701_T1062c_Ritorno_PRINCIPALE_sub1,1
408,0000000022022091220230609,0003791532022091220230609,Martignano P.Zza Menghin,1,D701_T1062c_Ritorno_PRINCIPALE_sub1,1
408,0000000022022091220230609,0003791542022091220230609,Martignano P.Zza Menghin,1,D701_T1062c_Ritorno_PRINCIPALE_sub1,1
408,0000000022022091220230609,0003791552022091220230609,Martignano P.Zza Menghin,1,D701_T1062c_Ritorno_PRINCIPALE_sub1,1
408,0000000022022091220230609,0003791562022091220230609,Piazza Dante "Dogana",1,D701_T1062c_Ritorno_PRINCIPALE_sub1,1
408,0000000022022091220230609,0003791572022091220230609,Martignano P.Zza Menghin,1,D701_T1062c_Ritorno_PRINCIPALE_sub1,1
408,0000000022022091220230609,0003791582022091220230609,Martignano P.Zza Menghin,1,D701_T1062c_Ritorno_PRINCIPALE_sub1,1
408,0000000022022091220230609,0003791592022091220230609,Piazza Dante "Dogana",1,D701_T1062c_Ritorno_PRINCIPALE_sub1,1
408,0000000092022091220230609,0003791602022091220230609,Martignano P.Zza Menghin,1,D701_T1062c_Ritorno_PRINCIPALE_sub1,1
408,0000000092022091220230609,0003791612022091220230609,Martignano P.Zza Menghin,1,D701_T1062c_Ritorno_PRINCIPALE_sub1,1
408,0000000092022091220230609,0003791622022091220230609,Martignano P.Zza Menghin,1,D701_T1062c_Ritorno_PRINCIPALE_sub1,1
408,0000000092022091220230609,0003791632022091220230609,Martignano P.Zza Menghin,1,D701_T1062c_Ritorno_PRINCIPALE_sub1,1
408,0000000092022091220230609,0003791642022091220230609,Martignano P.Zza Menghin,1,D701_T1062c_Ritorno_PRINCIPALE_sub1,1
408,0000000022022091220230609,0003791652022091220230609,Piazza Dante "Dogana",1,D701_T1062c_Ritorno_PRINCIPALE_sub1,1
408,0000000032022091220230609,0003791662022091220230609,Cognola "Chiesa",0,D688_T1001c_Andata_PRINCIPALE_sub2,1
543,0000000032022091220230609,0003791672022091220230609,Lavis Rosmini Segantini,0,D753_T1701a_Andata_sub2,1
568,0000000022022091220230609,0003791682022091220230609,Spini di Gardolo,0,D67_E1107_sub2,2
568,0000000022022091220230609,0003791692022091220230609,Gard.D.Mezzo Dos D.La Luna,0,D6_C1111a_sub2,2
568,0000000022022091220230609,0003791702022091220230609,Gard.D.Mezzo Dos D.La Luna,0,D6_C1111a_sub2,2
568,0000000022022091220230609,0003791712022091220230609,Spini di Gardolo,0,D164_F0410_Ritorno_sub1,2
568,0000000022022091220230609,0003791722022091220230609,Gardolo P.Le Neufahrn Nord,1,D65_E1104_sub1,2
568,0000000022022091220230609,0003791732022091220230609,Gardolo P.Le Neufahrn Sud,1,D66_E1106_sub1,2
568,0000000022022091220230609,0003791742022091220230609,Gardolo Piazza,1,D68_E1108_sub2,2
408,0000000252022091220230609,0003791752022091220230609,Piazza Dante "Dogana",1,D701_T1062c_Ritorno_PRINCIPALE_sub1,1
408,0000000092022091220230609,0003791762022091220230609,Martignano P.Zza Menghin,1,D701_T1062c_Ritorno_PRINCIPALE_sub1,1
408,0000000252022091220230609,0003791772022091220230609,Piazza Dante "Dogana",1,D701_T1062c_Ritorno_PRINCIPALE_sub1,1
568,0000000022022091220230609,0003791782022091220230609,Gard.D.Mezzo Dos D.La Luna,0,D74_E1117_sub2,2
396,0000000092022091220230609,0003791822022091220230609,Verona "Palazzo Stella",0,D572_T0385_Andata_sub1,1
536,0000000092022091220230609,0003791832022091220230609,Sopramonte Piazza Oveno,0,D515_T0149a_Andata_(via_Cadine)_sub2,1
408,0000000022022091220230609,0003791842022091220230609,Montevaccino,0,D701_T1062c_Ritorno_PRINCIPALE_sub2,1
408,0000000092022091220230609,0003791852022091220230609,Montevaccino,0,D699_T1061a_Andata_sub1,1
408,0000000092022091220230609,0003791862022091220230609,Piazza Dante "Dogana",1,D701_T1062c_Ritorno_PRINCIPALE_sub1,1
568,0000000022022091220230609,0003791872022091220230609,Gardolo P.Le Neufahrn Nord,1,D6_C1111a_sub1,2
539,0000000032022091220230609,0003791882022091220230609,Piazza Dante "Pal. Regione",1,D164_F0410_Ritorno_sub1,1
541,0000000102022091220230609,0003791892022091220230609,Piazza Dante "Dogana",1,D630_T0646_Ritorno_sub2,1
536,0000000032022091220230609,0003791902022091220230609,Sopramonte Piazza Oveno,0,D519_T0155a_Andata_(via_Cadine)_sub1,1
402,0000000032022091220230609,0003791912022091220230609,Canova Paludi,1,D652_T0722b_Ritorno_sub1,1
406,0000000022022091220230609,0003792322022091220230609,Piazza Dante "Dogana",1,D685_T0928_Ritorno_sub2,1
396,0000000032022091220230609,0003792332022091220230609,San Rocco Piazza,0,D564_T0359_Andata_sub2,1
404,0000000032022091220230609,0003792342022091220230609,Verona "Palazzo Stella",0,D660_T0865_Andata_sub1,1
543,0000000032022091220230609,0003792352022091220230609,Lavis Rosmini Segantini,0,D753_T1701a_Andata_sub2,1
539,0000000032022091220230609,0003792362022091220230609,Verona "S.Bartolameo",0,D583_T0421d_Andata_sub1,1
396,0000000102022091220230609,0003792552022091220230609,Conci "Villazzano 3",0,D561_T0351b_Andata_sub2,1
396,0000000102022091220230609,0003792562022091220230609,Conci "Villazzano 3",0,D561_T0351b_Andata_sub2,1
396,0000000102022091220230609,0003792572022091220230609,San Rocco Piazza,0,D564_T0359_Andata_sub2,1
396,0000000102022091220230609,0003792582022091220230609,Piazza Dante "Dogana",0,D561_T0351b_Andata_sub2,1
396,0000000092022091220230609,0003792592022091220230609,Zambra "Top Center",1,D545_T0326_Ritorno_sub2,1
400,0000000092022091220230609,0003792602022091220230609,Povo "Polo Sociale" Cap.,0,D599_T0521h_Andata_sub1,1
396,0000000092022091220230609,0003792612022091220230609,Zambra "Top Center",1,D545_T0326_Ritorno_sub2,1
404,0000000032022091220230609,0003792622022091220230609,Piazza Dante "Dogana",1,D179_F0842b_Ritorno_ALTA_sub1,1
406,0000000102022091220230609,0003792632022091220230609,Villamontagna P.Predaroi,0,D680_T0901b_Andata_PRINCIPALE_sub1,1
568,0000000022022091220230609,0003792642022091220230609,Spini di Gardolo,0,D707_T1113_Andata_sub2,2
411,0000000022022091220230609,0003792652022091220230609,Romagnano Piazza Condini,0,D198_F1211_Andata_sub2,1
411,0000000022022091220230609,0003792662022091220230609,Romagnano Piazza Condini,0,D198_F1211_Andata_sub2,1
411,0000000022022091220230609,0003792672022091220230609,Romagnano Piazza Condini,0,D198_F1211_Andata_sub2,1
411,0000000022022091220230609,0003792682022091220230609,Romagnano Piazza Condini,0,D198_F1211_Andata_sub2,1
411,0000000022022091220230609,0003792692022091220230609,Romagnano Piazza Condini,0,D198_F1211_Andata_sub2,1
411,0000000022022091220230609,0003792702022091220230609,Romagnano Piazza Condini,0,D198_F1211_Andata_sub2,1
411,0000000022022091220230609,0003792712022091220230609,Romagnano Piazza Condini,0,D198_F1211_Andata_sub2,1
411,0000000022022091220230609,0003792722022091220230609,Romagnano Piazza Condini,0,D198_F1211_Andata_sub2,1
411,0000000022022091220230609,0003792732022091220230609,Romagnano Piazza Condini,0,D198_F1211_Andata_sub2,1
411,0000000092022091220230609,0003792742022091220230609,Romagnano Piazza Condini,0,D198_F1211_Andata_sub2,1
411,0000000092022091220230609,0003792752022091220230609,Romagnano Piazza Condini,0,D198_F1211_Andata_sub2,1
411,0000000092022091220230609,0003792762022091220230609,Romagnano Piazza Condini,0,D198_F1211_Andata_sub2,1
411,0000000092022091220230609,0003792772022091220230609,Romagnano Piazza Condini,0,D198_F1211_Andata_sub2,1
411,0000000092022091220230609,0003792782022091220230609,Romagnano Piazza Condini,0,D198_F1211_Andata_sub2,1
411,0000000252022091220230609,0003792792022091220230609,Romagnano Piazza Condini,0,D198_F1211_Andata_sub2,1
411,0000000252022091220230609,0003792802022091220230609,Romagnano Piazza Condini,0,D198_F1211_Andata_sub2,1
411,0000000022022091220230609,0003792812022091220230609,Romagnano Piazza Condini,0,D198_F1211_Andata_sub2,1
411,0000000022022091220230609,0003792822022091220230609,Romagnano Piazza Condini,0,D198_F1211_Andata_sub2,1
411,0000000022022091220230609,0003792832022091220230609,Romagnano Piazza Condini,0,D198_F1211_Andata_sub2,1
411,0000000022022091220230609,0003792842022091220230609,Romagnano Piazza Condini,0,D198_F1211_Andata_sub2,1
411,0000000022022091220230609,0003792852022091220230609,Romagnano Piazza Condini,0,D198_F1211_Andata_sub2,1
411,0000000022022091220230609,0003792862022091220230609,Romagnano Piazza Condini,0,D198_F1211_Andata_sub2,1
411,0000000022022091220230609,0003792872022091220230609,Romagnano Piazza Condini,0,D198_F1211_Andata_sub2,1
411,0000000092022091220230609,0003792882022091220230609,Romagnano Piazza Condini,0,D198_F1211_Andata_sub2,1
411,0000000092022091220230609,0003792892022091220230609,Romagnano Piazza Condini,0,D198_F1211_Andata_sub2,1
411,0000000092022091220230609,0003792902022091220230609,Romagnano Piazza Condini,0,D198_F1211_Andata_sub2,1
411,0000000092022091220230609,0003792912022091220230609,Romagnano Piazza Condini,0,D198_F1211_Andata_sub2,1
411,0000000092022091220230609,0003792922022091220230609,Romagnano Piazza Condini,0,D198_F1211_Andata_sub2,1
411,0000000092022091220230609,0003792932022091220230609,Romagnano Piazza Condini,0,D198_F1211_Andata_sub2,1
411,0000000022022091220230609,0003792942022091220230609,Romagnano Piazza Condini,0,D198_F1211_Andata_sub2,1
411,0000000022022091220230609,0003792952022091220230609,Romagnano Piazza Condini,0,D198_F1211_Andata_sub2,1
411,0000000022022091220230609,0003792962022091220230609,Romagnano Piazza Condini,0,D198_F1211_Andata_sub2,1
411,0000000022022091220230609,0003792972022091220230609,Romagnano Piazza Condini,0,D198_F1211_Andata_sub2,1
411,0000000022022091220230609,0003792982022091220230609,Romagnano Piazza Condini,0,D198_F1211_Andata_sub2,1
411,0000000252022091220230609,0003792992022091220230609,Romagnano Piazza Condini,0,D198_F1211_Andata_sub2,1
411,0000000092022091220230609,0003793002022091220230609,Romagnano Piazza Condini,0,D198_F1211_Andata_sub2,1
411,0000000092022091220230609,0003793012022091220230609,Romagnano Piazza Condini,0,D198_F1211_Andata_sub2,1
411,0000000092022091220230609,0003793022022091220230609,Romagnano Piazza Condini,0,D198_F1211_Andata_sub2,1
411,0000000092022091220230609,0003793032022091220230609,Romagnano Piazza Condini,0,D198_F1211_Andata_sub2,1
411,0000000252022091220230609,0003793042022091220230609,Romagnano Piazza Condini,0,D198_F1211_Andata_sub2,1
411,0000000092022091220230609,0003793052022091220230609,Romagnano Piazza Condini,0,D198_F1211_Andata_sub2,1
415,0000000022022091220230609,0003793062022091220230609,Belvedere,0,D729_T1401_Andata_PRINCIPALE_sub1,1
415,0000000022022091220230609,0003793072022091220230609,Belvedere,0,D729_T1401_Andata_PRINCIPALE_sub1,1
